earn_x0_lc2vs0_iate,olf_x0
229.72491911274963,67.0
447.33751663674116,30.0
43.36378980069901,36.0
106.79499508588151,13.0
109.40974562781967,35.0
-5.321154380506584,13.0
250.25781463992942,43.0
308.4724832140322,55.0
208.72956497708037,20.0
119.1490612120131,68.0
97.46720308985834,32.0
319.38128615621156,35.0
181.6538992767269,72.0
172.71645270273962,0.0
140.07943840415942,42.0
260.50029185851037,18.0
129.72288080571622,21.0
128.21292009811515,83.0
238.18202536308752,15.0
39.547961005986394,11.0
251.87773684494488,59.0
-8.185452817861915,52.0
233.4731341045464,30.0
136.54388821117482,28.0
272.071157323185,47.0
206.7089528174576,49.0
156.9333440447894,32.0
207.10735821188854,50.0
237.57527402223667,44.0
87.9982046464354,11.0
372.8968908087921,23.0
292.76752680458657,66.0
186.92865265261617,64.0
235.86972579697644,40.0
82.01449379542674,42.0
366.85353095140925,59.0
168.63602316286122,37.0
84.38070115152715,9.0
311.18235425931664,42.0
373.6042226007073,44.0
373.95092487473727,21.0
226.3390391456493,29.0
199.1490976036796,31.0
84.70774139159721,48.0
139.97294607166154,59.0
42.50993834388569,22.0
136.1784248279505,51.0
81.01848558123072,19.0
366.6943803040925,57.0
183.61556147688196,53.0
104.5347603771807,39.0
14.383220385142153,15.0
181.52448278104617,53.0
124.81866557519686,10.0
97.57514047655972,45.0
123.95169139817294,35.0
300.6887581282761,46.0
266.2608830939875,41.0
69.6749615788485,20.0
106.19228709470741,11.0
310.6429592912597,24.0
183.01512052788124,48.0
326.6324652288906,3.0
39.81098258229275,38.0
61.95584206093426,25.0
85.05092294603548,29.0
16.104524946325856,20.0
367.8286704412102,67.0
448.4519303909184,64.0
444.555350666766,1.0
192.54058309875535,39.0
544.5155232658481,24.0
99.3942028909567,60.0
85.22451343682401,31.0
190.77094283621722,40.0
73.37550935816228,5.0
300.44454369879,52.0
82.01858634379693,30.0
239.0731915867852,55.0
248.69004015118426,86.0
-12.049842693293044,52.0
79.82740950680932,40.0
345.2747846454335,60.0
86.07347311488665,37.0
269.38767825870696,25.0
207.2960173459235,31.0
289.8541409628966,27.0
135.7167755036272,47.0
205.09257050883446,59.0
123.31822998691268,34.0
79.76059932642426,3.0
194.99521201937713,44.0
89.75119048108425,39.0
127.8016905936338,43.0
74.13504380644272,55.0
187.32009959501238,44.0
360.8806710935038,82.0
292.1262030761887,14.0
144.47003358481027,12.0
19.300901371450095,87.0
229.7599235504872,67.0
116.2473879099931,35.0
42.62839515194352,71.0
196.22934496058062,37.0
110.23113004769084,22.0
93.42495393132917,30.0
168.3493219207077,21.0
189.38120610165356,36.0
137.88909398553426,36.0
173.63068231817323,2.0
298.22550242287764,14.0
188.20993485481915,34.0
84.79461743960576,54.0
103.14277842776437,13.0
-0.019250910978371394,81.0
156.3634308892573,57.0
490.6588899661811,52.0
404.11867425411714,58.0
299.3026865873553,38.0
147.25280105541168,54.0
142.24065905758005,51.0
114.14693293971501,42.0
190.77971766982859,20.0
110.2215914159193,49.0
470.990965349019,51.0
298.1155431646701,43.0
216.00886329418765,41.0
175.1845594381008,48.0
104.63821938890999,33.0
241.2731790989344,9.0
96.03755927721934,46.0
86.58258234448297,56.0
51.93835899418622,33.0
234.61694721067272,41.0
121.83482770427128,52.0
123.42115889050368,52.0
256.8779218068429,57.0
257.1684709846981,49.0
363.4458666612046,32.0
425.49317377235457,48.0
112.28606135189808,49.0
131.22003038362863,46.0
333.72914820523215,25.0
269.933049183028,29.0
218.4944265015755,55.0
258.0015582476794,34.0
57.137150985220956,2.0
273.89832527797125,33.0
312.86214076064937,47.0
291.11419210749466,23.0
211.9105068100318,17.0
-49.39458481817985,22.0
46.260063184472415,43.0
181.72883179468533,52.0
143.16584491574642,43.0
206.95212868829486,28.0
211.1738105951644,27.0
165.64814829263776,24.0
265.963601087205,3.0
204.31375006446848,24.0
323.56856188947256,46.0
260.1158221586139,48.0
164.34760828596282,52.0
163.08236561868705,2.0
407.7199635437089,24.0
149.86346863392788,72.0
143.00197169283868,57.0
163.17327386064053,41.0
258.94353936994816,38.0
147.1627227778576,68.0
120.82064198010555,56.0
369.44846913801246,50.0
392.90693002294984,81.0
158.8974917794847,35.0
400.81989603765504,56.0
332.21943758034104,21.0
195.2169229431894,37.0
60.47642252304193,32.0
296.14451744648886,51.0
391.76569503629725,33.0
257.00977725174295,47.0
112.38328252851335,9.0
181.01654976776217,15.0
309.91382635583864,3.0
67.7412014289319,27.0
117.18103940563401,37.0
64.73168915766996,59.0
78.18498760890185,26.0
241.35921761629868,29.0
199.10362917339774,15.0
250.846636251041,13.0
34.718293810128216,43.0
105.44727075022261,37.0
362.42064422646325,70.0
298.2076947107655,14.0
100.88886567036508,24.0
235.1232277060841,64.0
176.62355861161763,20.0
275.01604715260623,4.0
159.96151168776723,48.0
105.15913062902825,47.0
289.92251612459506,56.0
64.99846364466225,51.0
392.65832440326176,37.0
219.1137594005015,16.0
193.3318590014659,45.0
309.92340415727534,45.0
176.99886711202103,67.0
32.24075391951962,74.0
190.62024753498918,52.0
191.0813834677609,66.0
310.7642849656447,47.0
221.57730212228583,20.0
37.05185086394738,28.0
261.40096110612495,51.0
431.2384210256246,46.0
240.8165460940693,12.0
78.01452528748275,28.0
183.9116870357637,52.0
102.42324434007378,53.0
157.97738991743836,41.0
207.76878527354995,39.0
40.55464604702797,46.0
123.77158782117601,32.0
188.16997556249143,45.0
135.50488525893547,8.0
115.2888648043874,33.0
110.66363882917318,65.0
182.8699060988819,49.0
232.22736719157322,31.0
208.55378977203875,60.0
335.79699551939945,26.0
107.66277086493155,21.0
119.17566980333899,21.0
420.83828040939767,19.0
43.6985668395439,31.0
219.7048668616688,65.0
286.0648731443898,55.0
169.82005685377896,42.0
129.9788992131813,55.0
293.56858894027073,32.0
208.74082744668036,48.0
161.9448932725173,59.0
446.4140908801404,41.0
373.271070496557,13.0
143.29528685268244,62.0
59.256677520460585,16.0
339.6025763333695,2.0
359.9644848313863,37.0
157.59573591674604,1.0
127.92450981958469,19.0
271.8585638979144,41.0
78.45768751138627,56.0
194.07798494746146,55.0
81.39449724690724,59.0
177.12520877979537,38.0
296.28818503050127,61.0
196.64839261087533,46.0
514.4677501457272,22.0
461.0174106392085,35.0
122.23163799189695,59.0
208.53632209953713,20.0
166.20367422727855,58.0
105.33109403480142,34.0
160.07323627482475,38.0
189.8532320669399,48.0
469.26178944789376,44.0
204.37949149067651,16.0
244.2643710341067,58.0
273.6302046062508,18.0
95.87110104367792,28.0
173.00096551762846,14.0
228.2515380568382,7.0
199.52817495865912,10.0
161.87788185950836,53.0
157.8014268087302,44.0
191.81801975495551,30.0
306.86568486719364,47.0
127.05416371697243,40.0
137.95252707722574,37.0
149.2050991675785,64.0
17.77322247512518,23.0
65.825596035807,11.0
157.59462274332566,8.0
490.82076763105465,60.0
285.09032156578644,59.0
59.89538615454023,7.0
121.68974559506151,67.0
125.95053665604132,26.0
8.164098321109293,21.0
40.2035682488982,17.0
350.0872926056081,49.0
372.62620213825875,53.0
185.56860209105983,56.0
104.22598018122898,40.0
217.46782290780413,25.0
285.10584834172636,51.0
338.29760374029155,39.0
189.17413508564601,11.0
144.8939995524251,40.0
498.6327315824933,50.0
248.62532881583462,18.0
394.5984584334145,29.0
140.14169981775402,48.0
229.2016723840393,70.0
271.55088444933654,25.0
160.2842374548418,21.0
304.1495039370813,65.0
102.63929151608933,10.0
212.41777252911658,45.0
49.085119794416016,50.0
150.80191266844156,25.0
157.62925288745697,43.0
289.63899343210676,4.0
385.01026684442536,71.0
501.94973865790405,31.0
152.7538214754823,76.0
100.99952688432279,10.0
360.89049751941064,14.0
121.28182161407045,26.0
304.7350596123717,16.0
230.24262578072137,37.0
254.90029616948357,9.0
350.29000571497164,58.0
91.9017377796535,34.0
70.68992792927662,77.0
223.42214579965824,37.0
542.816809726073,18.0
196.97816119880036,52.0
540.6012588622209,68.0
374.12674696122184,18.0
189.2136973962363,11.0
115.43809311668889,58.0
15.401731042228661,43.0
240.91523907999397,72.0
223.90648939310793,40.0
406.78238890561727,51.0
239.6883310309692,53.0
367.19876878442864,60.0
121.73916498727627,27.0
332.49639003214315,32.0
162.09298427330785,47.0
176.67550112954527,0.0
461.3626774924413,21.0
235.5158729914017,17.0
108.06480145965548,33.0
137.51602415801602,17.0
154.49733513621703,24.0
149.70302873340174,59.0
160.20017781380957,56.0
218.00109983969037,60.0
138.1176687947163,46.0
179.3229972789743,11.0
82.51828413377854,12.0
52.2631661869047,31.0
183.8981946800883,24.0
109.98599335478954,53.0
122.74184976507362,51.0
351.9740303148627,30.0
224.28943518725202,18.0
91.89132228135209,43.0
116.45356673767992,56.0
108.97353604518145,6.0
45.172351969676384,30.0
436.33578399021894,52.0
179.75283393366436,3.0
422.21641372560043,54.0
266.8107651544267,82.0
93.78434486121341,53.0
64.4348128480218,42.0
262.3353486261674,34.0
230.42599541065567,5.0
109.32490270244966,38.0
159.5595507006915,4.0
-35.72147424504103,53.0
356.41900990975734,54.0
215.30083023368437,31.0
353.42585617902046,31.0
172.4197062940391,79.0
207.4560957836568,11.0
415.49449354312594,26.0
207.3397657559152,72.0
527.7223933562437,1.0
288.0405990367784,67.0
5.4136130514231695,56.0
100.46358645421189,72.0
160.65197863100022,28.0
166.68687639603755,59.0
293.04090270469294,57.0
111.26790667894187,48.0
146.7884241168025,23.0
370.33440833229724,18.0
399.9386872689339,48.0
3.6840578696159128,54.0
149.31309321742975,62.0
210.62308718711455,33.0
443.73345708318027,72.0
125.70754523356013,66.0
47.94619104810113,35.0
107.52843079178598,29.0
148.9797596013949,25.0
147.06499095793464,22.0
220.87623147187153,48.0
17.21918685499793,46.0
66.20736552404435,50.0
138.31212264164293,41.0
259.8066592665009,24.0
133.59695734310662,22.0
206.57986933237675,25.0
108.91003921167436,37.0
192.95055500146907,20.0
345.6069981608884,54.0
153.59695823841167,59.0
352.3022065597439,48.0
345.7367006611982,50.0
240.85120267011433,55.0
454.30338176754407,9.0
119.29880564992007,55.0
448.925583139947,36.0
180.17968104085938,30.0
353.0169057146979,52.0
184.1414295604939,56.0
100.88742984231999,44.0
256.2421137447734,28.0
161.12739848653604,8.0
171.2713541571558,55.0
110.2203162987783,8.0
141.19224821600181,29.0
202.47404721455445,48.0
165.98267322500018,55.0
116.91536201427283,37.0
176.65852348666957,55.0
101.33139284209201,69.0
-32.546958665775776,49.0
213.4157100346539,34.0
204.62269697501057,57.0
416.34278336271143,57.0
108.6967395253748,41.0
326.806834450148,53.0
334.15756783357386,72.0
140.74525311212608,79.0
141.0244294963198,22.0
11.512381233595306,15.0
137.3056031266995,63.0
17.510281364683067,66.0
265.2103947473903,19.0
271.40664621311123,26.0
358.5629583488077,47.0
183.6437804348227,27.0
193.69234161685088,49.0
151.52243577495614,39.0
169.82991118919233,37.0
306.55262968937546,56.0
203.83773107129466,31.0
207.3880362901431,27.0
281.21286006273795,6.0
137.8817267137577,12.0
226.9078808608816,24.0
167.4681943094776,50.0
308.09760901324427,56.0
137.91688086731125,50.0
251.18262076376718,18.0
153.70235852164083,53.0
157.36986188312983,26.0
253.45058037897064,52.0
396.424518309713,33.0
353.21188334092705,45.0
284.7599849350846,59.0
298.34845995163244,51.0
202.38609951561023,27.0
398.018317025556,53.0
490.08060201498586,32.0
257.641591779611,50.0
181.88084463504816,62.0
125.53257579299117,16.0
261.8249380075713,2.0
206.10688732448142,41.0
127.16686018003715,12.0
141.60989924493106,58.0
73.30802094303237,48.0
224.55345813763267,4.0
283.75964384448275,49.0
176.3992088047315,14.0
396.0137091673811,15.0
25.395466049536196,15.0
146.73682519187503,2.0
359.66531043041505,71.0
284.63321040374086,14.0
328.1602644252154,40.0
292.6418663349435,29.0
85.20425504709345,19.0
412.3772681009492,68.0
139.68991692911493,10.0
78.51881258481454,48.0
304.6712636841426,12.0
151.23819420203327,25.0
175.49313995995902,36.0
365.535130118722,17.0
352.4985769738503,54.0
105.08029003757503,12.0
374.16868596061266,70.0
344.88293779509274,34.0
360.9264172232336,67.0
102.47116668797749,5.0
100.23720852816986,63.0
232.90285377137926,41.0
47.81322903093992,26.0
309.13337141887104,41.0
238.3298329139452,27.0
116.67914091651744,37.0
38.92789808409485,13.0
77.41933527404127,18.0
267.1146002099817,33.0
102.56266643665589,56.0
229.6459896936464,11.0
130.45073552141446,37.0
401.6887571241355,59.0
126.00789552286079,27.0
16.834859155483173,67.0
91.11678931143615,86.0
-6.930479246679624,57.0
143.00379084714024,40.0
109.67303696709331,39.0
223.8855389073558,15.0
187.5243487880911,8.0
22.446601909552967,60.0
45.40647586416583,13.0
161.49907163520317,84.0
174.43780192230315,18.0
271.013422218251,74.0
314.3067097614563,14.0
249.75083467222981,59.0
440.564168181504,2.0
131.6272613472818,59.0
248.35948100899523,35.0
197.64519687632307,31.0
55.95637113849651,46.0
399.887378878003,22.0
201.87519515418631,22.0
235.26019120305915,58.0
326.89458157428896,25.0
186.8217922636639,22.0
224.21044902910262,29.0
455.6837448988847,8.0
151.22531571132157,69.0
138.42731583241192,50.0
79.77635333866328,32.0
402.7394964535422,32.0
374.7568114946728,8.0
169.27011453986546,43.0
334.9685220021488,46.0
181.8871643266666,83.0
251.78665749666362,25.0
16.59057091120428,39.0
123.13163993332114,20.0
269.6485384109102,54.0
159.51354855263224,68.0
267.54845940142235,79.0
85.01593063861105,33.0
39.71711576655284,43.0
210.39148180587182,3.0
224.24800742402783,30.0
182.3660679519452,18.0
330.94720466927265,28.0
46.68962867567666,45.0
351.98859765759556,12.0
267.8110982415692,12.0
179.6339126763852,10.0
121.81930920439834,60.0
337.1988863146351,11.0
213.90131214931768,51.0
145.1097838859187,66.0
206.1960484113776,24.0
202.53506262525525,6.0
112.99245493877328,41.0
83.64517083331972,53.0
285.61182304667096,27.0
29.769004150858358,35.0
120.83784200910037,82.0
126.43707062566949,31.0
215.89962101739073,61.0
57.20318632927893,26.0
-28.624793617180444,42.0
342.2460765303273,9.0
88.87537658288997,22.0
53.32213477220217,11.0
120.72579698788738,24.0
197.75906645738883,33.0
144.46266641043104,26.0
367.3817562182928,78.0
307.03721691073565,24.0
293.6643984249179,33.0
430.10415138698636,55.0
70.13771128346468,33.0
320.7138630899899,2.0
169.33605501616253,76.0
235.4635019924795,25.0
210.48649999484627,28.0
134.33529324777356,3.0
192.81270378646565,45.0
172.5849832700143,44.0
145.7331363228477,74.0
207.22368237961462,19.0
94.17738268622354,17.0
186.5287680068492,81.0
174.0061484109615,64.0
80.6131557083757,22.0
210.05959420018291,61.0
224.5982703027949,59.0
157.2471451513975,18.0
70.08478980391556,39.0
229.12006157267606,39.0
34.28601329020967,26.0
282.77962295036417,24.0
543.4418231305781,59.0
373.79921193098414,8.0
427.3426642437993,63.0
80.15826968936267,69.0
105.42637413930808,49.0
323.9846386056463,33.0
-2.35833429331978,42.0
321.3400555471482,44.0
356.56037508661774,83.0
263.122668698475,63.0
197.7917590329492,72.0
394.04604934867416,14.0
388.03719126447254,64.0
342.0333716559728,8.0
161.84656416579378,82.0
344.8557705560355,34.0
77.86816097558932,58.0
213.7061404951946,20.0
122.99744228492054,54.0
60.571806452583246,19.0
119.90137554489408,58.0
136.85893944046967,73.0
160.87220318806868,32.0
129.99619051834105,47.0
255.89416114301642,23.0
138.9390290422056,75.0
191.15288023170388,26.0
433.03496320919373,11.0
236.1701258066827,5.0
123.07944889397176,14.0
293.4174049633483,36.0
342.79056017887115,45.0
80.64203383458255,18.0
97.8729748758696,19.0
79.66889771474507,20.0
299.8394218138633,45.0
152.39971774697318,48.0
226.9682473282507,25.0
383.79177911104654,42.0
89.96613722076785,48.0
345.10558549844836,26.0
118.73153603298692,25.0
372.92482515171605,18.0
207.96713451872841,17.0
379.7253056922219,32.0
135.1596969750305,45.0
141.07718512996036,19.0
131.23053474420342,71.0
268.15840344151826,48.0
80.65713212144743,20.0
414.19462665528056,43.0
198.74403510510876,35.0
153.11938035591123,14.0
103.27710365155502,9.0
94.25577252786945,32.0
160.72409155953324,13.0
218.86390152935735,33.0
89.45056648965954,38.0
97.46079516869207,24.0
248.13751126995325,60.0
452.7666839949485,25.0
58.126289982408366,53.0
119.12031963672428,22.0
216.7051369261733,54.0
144.9022727188832,31.0
120.461851894971,66.0
403.4993039242732,78.0
-7.0350741233887675,31.0
124.21757127354834,51.0
228.431150643967,37.0
126.56493934974773,7.0
123.1502315327321,49.0
182.43276968605403,18.0
9.128667351453629,10.0
29.480492125256433,29.0
219.44070868644212,30.0
101.17172408791407,56.0
277.515798498937,15.0
134.66245766143902,41.0
120.93588272015602,39.0
-6.693438337873033,6.0
340.24889596437316,42.0
366.31351274677064,61.0
154.28975555316313,50.0
164.25006164590383,47.0
179.39638257122402,65.0
160.61489111933196,68.0
347.47163952271575,13.0
381.3069280529221,24.0
205.57902786476487,70.0
172.69875522210577,36.0
428.0417953198024,50.0
499.5783501900811,7.0
105.04669579726519,38.0
116.11928420173686,20.0
359.56502987978257,54.0
33.825805122135876,54.0
181.222425263105,15.0
256.0606330933175,70.0
99.3111639628409,51.0
134.1714575238585,12.0
169.28534305664311,30.0
368.05735923783925,60.0
111.8666579794139,46.0
392.71535858385175,45.0
138.41696519198285,50.0
185.88754922351916,66.0
331.60358618528437,50.0
21.161305591716086,9.0
44.70916237791644,14.0
363.0775805342642,10.0
228.63613024860922,44.0
338.41087440400065,56.0
389.13244436653065,74.0
19.661377240107868,85.0
160.87354212920198,22.0
-68.83396301931157,37.0
157.10187045334413,30.0
189.96517220775976,71.0
146.11068110199022,19.0
92.17012072206849,37.0
199.0497490146691,59.0
161.4214274003689,7.0
93.48557030765303,50.0
54.69749010601407,58.0
6.48629051280939,45.0
123.8091212329312,59.0
151.52646870870717,15.0
111.09687863860114,34.0
387.3942705020777,57.0
196.10466304974506,5.0
